2016-05-03T10:31:20.456+0100 I CONTROL  [initandlisten] MongoDB starting : pid=31170 port=47019 dbpath=/data/shard1/rs2 64-bit host=Sulianas-MacBook-Pro.local
2016-05-03T17:04:39.208+0100 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.1.4, "nodename nor servname provided, or not known"), (192.168.1.4, "nodename nor servname provided, or not known") ]
2016-05-03T17:19:43.941+0100 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.1.4, "nodename nor servname provided, or not known"), (192.168.1.4, "nodename nor servname provided, or not known") ]
2016-05-03T17:34:49.566+0100 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.1.4, "nodename nor servname provided, or not known"), (192.168.1.4, "nodename nor servname provided, or not known") ]
2016-05-03T17:49:54.345+0100 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.1.4, "nodename nor servname provided, or not known"), (192.168.1.4, "nodename nor servname provided, or not known") ]
2016-05-03T18:04:59.713+0100 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.1.4, "nodename nor servname provided, or not known"), (192.168.1.4, "nodename nor servname provided, or not known") ]
2016-05-03T18:24:09.004+0100 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2016-05-03T18:24:09.004+0100 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2016-05-03T18:24:09.010+0100 I REPL     [ReplicationExecutor] dry election run succeeded, running for election
2016-05-03T18:24:09.011+0100 I NETWORK  [conn32] end connection 127.0.0.1:61582 (14 connections now open)
2016-05-03T18:24:09.012+0100 I REPL     [ReplicationExecutor] VoteRequester: Got no vote from localhost:47018 because: already voted for another candidate this term, resp:{ term: 6, voteGranted: false, reason: "already voted for another candidate this term", ok: 1.0 }
2016-05-03T18:24:09.012+0100 I NETWORK  [conn34] end connection 127.0.0.1:61632 (13 connections now open)
2016-05-03T18:24:09.014+0100 I NETWORK  [conn36] end connection 127.0.0.1:61634 (12 connections now open)
2016-05-03T18:24:09.484+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 1038 secs, remote host 127.0.0.1:47017)
2016-05-03T18:24:10.157+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47018
2016-05-03T18:24:10.199+0100 I REPL     [ReplicationExecutor] Member localhost:47017 is now in state SECONDARY
2016-05-03T18:24:10.199+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47017
2016-05-03T18:24:10.200+0100 I REPL     [ReplicationExecutor] election succeeded, assuming primary role in term 6
2016-05-03T18:24:10.200+0100 I REPL     [ReplicationExecutor] transition to PRIMARY
2016-05-03T18:24:10.200+0100 I REPL     [rsSync] transition to primary complete; database writes are now permitted
2016-05-03T18:24:10.200+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s1
2016-05-03T18:24:10.200+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 1039 secs, remote host 127.0.0.1:37019)
2016-05-03T18:24:10.236+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s0
2016-05-03T18:24:10.236+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 1039 secs, remote host 127.0.0.1:57019)
2016-05-03T18:24:10.351+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:63646 #42 (13 connections now open)
2016-05-03T18:24:10.428+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:63655 #43 (14 connections now open)
2016-05-03T18:24:10.666+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:63665 #44 (15 connections now open)
2016-05-03T18:24:14.770+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:63689 #45 (16 connections now open)
2016-05-03T18:24:14.771+0100 I NETWORK  [conn45] end connection 127.0.0.1:63689 (15 connections now open)
2016-05-03T18:24:14.772+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:63693 #46 (16 connections now open)
2016-05-03T18:24:14.774+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:63698 #47 (17 connections now open)
2016-05-03T18:24:15.955+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:63704 #48 (18 connections now open)
2016-05-03T18:24:15.956+0100 I NETWORK  [conn48] end connection 127.0.0.1:63704 (17 connections now open)
2016-05-03T18:24:15.956+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:63705 #49 (18 connections now open)
2016-05-03T18:24:15.958+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:63707 #50 (19 connections now open)
2016-05-03T18:24:16.395+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:63711 #51 (20 connections now open)
2016-05-03T18:25:09.007+0100 I COMMAND  [conn47] command local.oplog.rs command: getMore { getMore: 25741284666, collection: "oplog.rs", maxTimeMS: 5000, term: 6, lastKnownCommittedOpTime: { ts: Timestamp 1462296250000|2, t: 6 } } cursorid:25741284666 keyUpdates:0 writeConflicts:0 numYields:1 nreturned:0 reslen:378 locks:{ Global: { acquireCount: { r: 6 } }, Database: { acquireCount: { r: 3 } }, oplog: { acquireCount: { r: 3 } } } protocol:op_command 14167ms
2016-05-03T18:25:09.011+0100 I REPL     [ReplicationExecutor] Member localhost:47017 is now in state SECONDARY
2016-05-03T18:25:09.014+0100 I NETWORK  [conn40] end connection 127.0.0.1:61712 (19 connections now open)
2016-05-03T18:25:09.014+0100 I NETWORK  [conn33] end connection 127.0.0.1:61583 (18 connections now open)
2016-05-03T18:25:09.148+0100 I COMMAND  [conn50] command local.oplog.rs command: getMore { getMore: 24491692363, collection: "oplog.rs", maxTimeMS: 5000, term: 6, lastKnownCommittedOpTime: { ts: Timestamp 1462296250000|2, t: 6 } } cursorid:24491692363 keyUpdates:0 writeConflicts:0 numYields:1 nreturned:0 reslen:378 locks:{ Global: { acquireCount: { r: 6 } }, Database: { acquireCount: { r: 3 } }, oplog: { acquireCount: { r: 3 } } } protocol:op_command 13145ms
2016-05-03T18:25:09.166+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 20 secs, remote host 127.0.0.1:37018)
2016-05-03T18:25:09.171+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 20 secs, remote host 127.0.0.1:57017)
2016-05-03T18:25:09.592+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:63742 #52 (19 connections now open)
2016-05-03T18:25:09.846+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:63753 #53 (20 connections now open)
2016-05-03T18:37:23.186+0100 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.1.4, "nodename nor servname provided, or not known"), (192.168.1.4, "nodename nor servname provided, or not known") ]
2016-05-03T18:52:28.294+0100 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.1.4, "nodename nor servname provided, or not known"), (192.168.1.4, "nodename nor servname provided, or not known") ]
2016-05-03T19:07:33.020+0100 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.1.4, "nodename nor servname provided, or not known"), (192.168.1.4, "nodename nor servname provided, or not known") ]
2016-05-03T19:22:38.072+0100 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.1.4, "nodename nor servname provided, or not known"), (192.168.1.4, "nodename nor servname provided, or not known") ]
2016-05-03T19:37:43.106+0100 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.1.4, "nodename nor servname provided, or not known"), (192.168.1.4, "nodename nor servname provided, or not known") ]
2016-05-03T19:59:32.006+0100 I REPL     [ReplicationExecutor] can't see a majority of the set, relinquishing primary
2016-05-03T19:59:33.149+0100 I REPL     [ReplicationExecutor] Stepping down from primary in response to heartbeat
2016-05-03T19:59:33.150+0100 I COMMAND  [ftdc] serverStatus was very slow: { after basic: 0, after asserts: 0, after connections: 0, after extra_info: 0, after globalLock: 0, after locks: 0, after network: 0, after opcounters: 0, after opcountersRepl: 0, after repl: 1100, after sharding: 1100, after storageEngine: 1100, after wiredTiger: 1100, at end: 1100 }
2016-05-03T19:59:33.151+0100 I REPL     [replExecDBWorker-0] transition to SECONDARY
2016-05-03T19:59:33.152+0100 I COMMAND  [conn47] command local.oplog.rs command: getMore { getMore: 25741284666, collection: "oplog.rs", maxTimeMS: 5000, term: 6, lastKnownCommittedOpTime: { ts: Timestamp 1462296250000|2, t: 6 } } cursorid:25741284666 keyUpdates:0 writeConflicts:0 numYields:1 nreturned:0 reslen:378 locks:{ Global: { acquireCount: { r: 6 } }, Database: { acquireCount: { r: 3 } }, oplog: { acquireCount: { r: 3 } } } protocol:op_command 500505ms
2016-05-03T19:59:33.152+0100 I NETWORK  [conn49] end connection 127.0.0.1:63705 (19 connections now open)
2016-05-03T19:59:33.152+0100 I NETWORK  [conn52] end connection 127.0.0.1:63742 (19 connections now open)
2016-05-03T19:59:33.152+0100 I NETWORK  [conn53] end connection 127.0.0.1:63753 (19 connections now open)
2016-05-03T19:59:33.152+0100 I NETWORK  [conn26] end connection 127.0.0.1:61515 (19 connections now open)
2016-05-03T19:59:33.152+0100 I NETWORK  [conn41] end connection 127.0.0.1:61721 (19 connections now open)
2016-05-03T19:59:33.152+0100 I NETWORK  [conn24] end connection 127.0.0.1:61501 (19 connections now open)
2016-05-03T19:59:33.152+0100 I NETWORK  [conn43] end connection 127.0.0.1:63655 (19 connections now open)
2016-05-03T19:59:33.152+0100 I NETWORK  [conn42] end connection 127.0.0.1:63646 (19 connections now open)
2016-05-03T19:59:33.153+0100 I NETWORK  [conn47] end connection 127.0.0.1:63698 (19 connections now open)
2016-05-03T19:59:33.153+0100 I NETWORK  [conn39] end connection 127.0.0.1:61685 (19 connections now open)
2016-05-03T19:59:33.153+0100 I NETWORK  [conn30] end connection 127.0.0.1:61555 (19 connections now open)
2016-05-03T19:59:33.153+0100 I NETWORK  [conn35] end connection 127.0.0.1:61633 (19 connections now open)
2016-05-03T19:59:33.153+0100 I NETWORK  [conn51] end connection 127.0.0.1:63711 (19 connections now open)
2016-05-03T19:59:33.153+0100 I NETWORK  [conn44] end connection 127.0.0.1:63665 (19 connections now open)
2016-05-03T19:59:33.154+0100 I NETWORK  [conn46] end connection 127.0.0.1:63693 (19 connections now open)
2016-05-03T19:59:33.156+0100 I REPL     [ReplicationExecutor] Member localhost:47018 is now in state SECONDARY
2016-05-03T19:59:33.157+0100 I COMMAND  [conn29] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47017", fromId: 0, term: 6 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:406 locks:{} protocol:op_command 1150ms
2016-05-03T19:59:33.157+0100 I COMMAND  [conn9] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47018", fromId: 1, term: 6 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:426 locks:{} protocol:op_command 1149ms
2016-05-03T19:59:33.157+0100 I NETWORK  [conn27] end connection 127.0.0.1:61529 (4 connections now open)
2016-05-03T19:59:33.158+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65341 #54 (5 connections now open)
2016-05-03T19:59:33.159+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65342 #55 (6 connections now open)
2016-05-03T19:59:33.167+0100 I REPL     [ReplicationExecutor] Member localhost:47017 is now in state SECONDARY
2016-05-03T19:59:33.323+0100 I COMMAND  [conn50] command local.oplog.rs command: getMore { getMore: 24491692363, collection: "oplog.rs", maxTimeMS: 5000, term: 6, lastKnownCommittedOpTime: { ts: Timestamp 1462296250000|2, t: 6 } } cursorid:24491692363 keyUpdates:0 writeConflicts:0 numYields:1 nreturned:0 reslen:378 locks:{ Global: { acquireCount: { r: 6 } }, Database: { acquireCount: { r: 3 } }, oplog: { acquireCount: { r: 3 } } } protocol:op_command 500454ms
2016-05-03T19:59:33.323+0100 I NETWORK  [conn50] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:63707] 
2016-05-03T19:59:33.331+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65360 #56 (6 connections now open)
2016-05-03T19:59:37.661+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65366 #57 (7 connections now open)
2016-05-03T19:59:37.754+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65375 #58 (8 connections now open)
2016-05-03T19:59:37.754+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65376 #59 (9 connections now open)
2016-05-03T19:59:37.754+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65377 #60 (10 connections now open)
2016-05-03T19:59:37.757+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65384 #61 (11 connections now open)
2016-05-03T19:59:38.086+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65395 #62 (12 connections now open)
2016-05-03T19:59:38.086+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65393 #63 (13 connections now open)
2016-05-03T19:59:38.086+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65394 #64 (14 connections now open)
2016-05-03T19:59:38.164+0100 I REPL     [ReplicationExecutor] Member localhost:47018 is now in state PRIMARY
2016-05-03T19:59:38.180+0100 I REPL     [ReplicationExecutor] syncing from: localhost:47018
2016-05-03T19:59:38.180+0100 I REPL     [SyncSourceFeedback] setting syncSourceFeedback to localhost:47018
2016-05-03T19:59:38.183+0100 I ASIO     [NetworkInterfaceASIO-BGSync-0] Successfully connected to localhost:47018
2016-05-03T19:59:38.417+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65422 #65 (15 connections now open)
2016-05-03T19:59:38.417+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65423 #66 (16 connections now open)
2016-05-03T20:20:15.007+0100 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2016-05-03T20:20:15.007+0100 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2016-05-03T20:20:15.011+0100 I NETWORK  [conn66] end connection 127.0.0.1:65423 (15 connections now open)
2016-05-03T20:20:15.012+0100 I NETWORK  [conn59] end connection 127.0.0.1:65376 (14 connections now open)
2016-05-03T20:20:15.012+0100 I REPL     [ReplicationExecutor] could not find member to sync from
2016-05-03T20:20:15.012+0100 I NETWORK  [ReplicaSetMonitorWatcher] Detected bad connection created at 1462301977662444 microSec, clearing pool for localhost:47018 of 0 connections
2016-05-03T20:20:15.013+0100 I NETWORK  [conn60] end connection 127.0.0.1:65377 (13 connections now open)
2016-05-03T20:20:15.014+0100 I REPL     [ReplicationExecutor] VoteRequester: Got no vote from localhost:47017 because: candidate's term is lower than mine, resp:{ term: 8, voteGranted: false, reason: "candidate's term is lower than mine", ok: 1.0 }
2016-05-03T20:20:15.014+0100 I REPL     [ReplicationExecutor] not running for primary, we have been superceded already
2016-05-03T20:20:15.015+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s1
2016-05-03T20:20:15.015+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 1218 secs, remote host 127.0.0.1:37018)
2016-05-03T20:20:15.015+0100 I NETWORK  [conn29] end connection 127.0.0.1:61550 (12 connections now open)
2016-05-03T20:20:15.016+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65458 #67 (13 connections now open)
2016-05-03T20:20:15.016+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47017
2016-05-03T20:20:15.018+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s0
